Gas,NFR/CRF Group,Source,Activity,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ammonia,3Da2b,Sewage Sludge Cake - TAN,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,1.408960921,1.412956708,1.34177002,1.397256805,1.396783739,1.516858917,1.448786585,1.456331014,1.400336667,1.518820348,1.637304029,2.30584575,2.488263379,2.940266828,3.103330082,3.37464415,3.573417141,3.698409762,3.775579173,3.63294035,3.555598113,3.494789103,3.522613753,3.57033915,3.695574363,3.945824581,3.97782367,4.103809046,4.295722916,4.315799794,4.315806252,4.315806252
Ammonia,3Da2c,Spread Digestate,Poultry - Broilers,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233084,0.0005677,0.000544448,0.011047137,0.009984764,0.033905776,0.045419558,0.077205706,0.091472414,0.304544192,0.383159952,0.867381828,0.885414366,0.738076513,0.68511005,0.663315679,0.696102727
Ammonia,3Da2c,Spread Digestate,Dairy - Dairy Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,0.004359442,0.004348732,0.004345516,0.004322839,0.00734179,0.007213381,0.007223779,0.007690308,0.007649805,0.00774555,0.007685406,0.008000212,0.008257916,0.008151555,0.008029928,0.008897273,0.013264997,0.013082455,0.023486568,0.023281886,0.054587633,0.074337468,0.123566373,0.162329845,0.340321118,0.467989434,0.739942949,0.864050313,0.738851161,0.73927821,0.736278252,0.773932606
Ammonia,3Da2c,Spread Digestate,Poultry - Ducks,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01E-05,2.63E-05,1.97E-05,0.000776893,0.000964575,0.001823732,0.003271003,0.005963512,0.007878306,0.020100674,0.030676164,0.051660833,0.058975192,0.040517854,0.037789809,0.038494047,0.039457605
Ammonia,3Da2c,Spread Digestate,Poultry - Geese,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21E-06,1.89E-06,1.46E-06,4.02E-05,4.85E-05,9.53E-05,0.000154549,0.000241762,0.000287881,0.001128776,0.002021592,0.003349869,0.003250076,0.002472705,0.002211672,0.002034898,0.001773071
Ammonia,3Da2c,Spread Digestate,Poultry - Growing Pullets,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62E-05,3.84E-05,4.64E-05,0.000709352,0.000664906,0.00124243,0.002793621,0.005843546,0.00672764,0.028749099,0.037224565,0.080042888,0.08315458,0.061705329,0.071486643,0.066844089,0.075179903
Ammonia,3Da2c,Spread Digestate,Poultry - Laying Hens,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79E-05,0.000223813,0.000226792,0.003655693,0.003908731,0.012623128,0.020401286,0.036295948,0.043165494,0.150725644,0.205329118,0.462478611,0.459951702,0.38418365,0.407217112,0.390746287,0.371477698
Ammonia,3Da2c,Spread Digestate,Poultry - Other,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05E-05,4.71E-05,3.33E-05,0.001647861,0.001729237,0.003963729,0.007563521,0.013538339,0.015790701,0.055911319,0.065111578,0.112580317,0.104020786,0.079903478,0.082252266,0.068425847,0.075946446
Ammonia,3Da2c,Spread Digestate,Poultry - Turkeys,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61E-05,4.30E-05,2.59E-05,0.001950666,0.001728078,0.00293022,0.005511226,0.011899839,0.016136033,0.046708017,0.077621131,0.131284088,0.110646626,0.086855772,0.078611236,0.07379353,0.07286882
Ammonia,3Da2c,Spread Digestate,Other cattle - Beef females for slaughter,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0.000143699,0.000146039,0.000140456,0.000800289,0.000806982,0.000806727,0.000924543,0.000916397,0.000903867,0.000923628,0.000870722,0.000821321,0.000857575,0.000885782,0.000960996,0.002276543,0.002244658,0.004470187,0.004260753,0.008031237,0.009434656,0.02049424,0.027622979,0.058939589,0.079189972,0.11733339,0.137993204,0.113910231,0.113415222,0.110458919,0.114817764
Ammonia,3Da2c,Spread Digestate,Other cattle - Bulls for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,0,1.32E-05,1.32E-05,1.36E-05,7.80E-05,8.13E-05,8.35E-05,8.94E-05,8.48E-05,8.63E-05,8.65E-05,9.61E-05,9.09E-05,9.12E-05,9.43E-05,0.000117089,0.000270796,0.000272314,0.0005671,0.000559914,0.001166734,0.001450993,0.002945883,0.003869316,0.008059519,0.010608598,0.015207396,0.018715165,0.015061213,0.014040166,0.013949264,0.01406242
Ammonia,3Da2c,Spread Digestate,Other cattle - Cereal fed bull,kilotonne,-,-,-,-,-,-,-,-,-,-,0,6.11E-05,6.04E-05,6.16E-05,0.000350799,0.000399472,0.000494949,0.000415516,0.000380109,0.000384169,0.000455169,0.000590949,0.000541191,0.000597957,0.000635138,0.000763221,0.001336367,0.00127495,0.002346858,0.002461582,0.005765111,0.00654405,0.013469707,0.019215343,0.032625111,0.037381394,0.058184307,0.060999896,0.049148521,0.045903109,0.044086731,0.042297258
Ammonia,3Da2c,Spread Digestate,Other cattle - Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0.000164636,0.000166763,0.000169948,0.000776408,0.000805442,0.000811086,0.000941654,0.000989992,0.000977339,0.000958843,0.000895906,0.000878418,0.00090833,0.000944028,0.001214331,0.003313773,0.003236406,0.0058417,0.005700856,0.011243668,0.014033175,0.02884769,0.036575144,0.079372046,0.108488878,0.160184718,0.195465153,0.158024036,0.146243027,0.141690279,0.143368891
Ammonia,3Da2c,Spread Digestate,Other cattle - Dairy Calves Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.00019361,0.000192795,0.000191436,0.000190745,0.000322922,0.000311834,0.00030803,0.000316861,0.000315273,0.000315503,0.000309887,0.000308333,0.000313164,0.00030255,0.000289486,0.000338404,0.00048173,0.000484645,0.000883878,0.000939003,0.00216801,0.002967557,0.004924644,0.006397233,0.013242186,0.018189509,0.029079183,0.030050604,0.025031543,0.025178791,0.025583074,0.028034442
Ammonia,3Da2c,Spread Digestate,Other cattle - Dairy Replacements Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.000196135,0.000196691,0.000207322,0.000203494,0.000339784,0.000382258,0.000391584,0.000431579,0.000416528,0.000419091,0.000402693,0.000379676,0.000340012,0.00032933,0.000350207,0.000268308,0.000378415,0.000363064,0.000745368,0.000744695,0.00163421,0.002149803,0.003947703,0.005343947,0.011012852,0.014147503,0.02371837,0.027465909,0.022380317,0.022600546,0.022237995,0.024012359
Ammonia,3Da2c,Spread Digestate,Other cattle - Dairy In Calf Heifers,kilotonne,-,-,-,-,-,-,-,-,-,-,0.000251121,0.00026004,0.000269221,0.000277336,0.000446097,0.000454078,0.000486248,0.000509682,0.000487224,0.000469471,0.000465034,0.000455987,0.00044092,0.000393623,0.000407348,0.000673705,0.0010347,0.000958521,0.001618818,0.001607575,0.003714086,0.005048553,0.00795884,0.009976527,0.020638437,0.026398208,0.04102834,0.04665776,0.037279512,0.035577312,0.033566255,0.033355194
Ammonia,3Da2c,Spread Digestate,Other cattle - Heifers for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,0,4.05E-05,4.35E-05,4.46E-05,0.000210733,0.000195819,0.000205301,0.000255022,0.000240259,0.000237411,0.00022499,0.000248661,0.000293171,0.000281643,0.000273295,0.000418753,0.000995231,0.000982353,0.00172471,0.001767334,0.003890189,0.004963109,0.009083234,0.01100372,0.024081361,0.033416577,0.048481378,0.052257979,0.042889794,0.045525291,0.044235562,0.044750377
Ammonia,3Da2c,Spread Digestate,Other cattle - Steers,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0.000138946,0.000137346,0.000140881,0.000824112,0.000795459,0.000746598,0.000880996,0.000905965,0.000869212,0.000907301,0.000845793,0.000869184,0.000884577,0.000894391,0.001143926,0.002665982,0.002615798,0.005270625,0.005331947,0.01072623,0.013430656,0.0276355,0.035235557,0.078191784,0.110301898,0.158703238,0.185869812,0.148258794,0.144695015,0.13796442,0.14344872
Ammonia,3Da2c,Spread Digestate,Poultry - Breeding Flock,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95E-05,0.000156446,0.0001513,0.002026233,0.002210948,0.005634939,0.010741725,0.020880175,0.027425538,0.101407735,0.151657224,0.438645058,0.437567747,0.351242497,0.342359032,0.309965256,0.297211691
Ammonia,3Da2c,Compost,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,3Da2c,Food Digestates - TAN,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0.143601326,0.140213417,0.231843223,0.331416372,0.332033118,0.37967749,0.376730096,0.594492858,1.201038338,2.184054856,2.52250363,3.437586604,4.483828588,5.186145433,6.248462044,6.893345896,6.790401867,6.88065613,7.045604259,7.276483299
Ammonia,3Da2c,Crop Digestates - TAN,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220728,0.001290743,0.001257118,0.018896173,0.097701401,0.296447914,0.574506113,1.01211031,1.501142885,2.572488383,3.660103099,4.695456732,5.087456466,4.928383358,4.938128112,5.008828738,5.10357877
Ammonia,3Da2c,Other organic residue Digestates - TAN,Spreading,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0.000279869,0.000279869,0.000279869,0.000279869,0.000273563,0.010957579,0.010699063,0.010440546,0.128144575,0.128521608,0.125173507,0.123546104,0.120150714,0.122175719,0.123885461,0.216151289,0.426212295,0.46256716,0.595668547,0.681817872,0.744138172,0.790003908,0.79000286,0.790003908,0.79740923
Ammonia,3Da2c,Spread Digestate,Pig - Boar,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.58E-05,0.00011318,0.000104563,9.86E-05,0.000103114,0.000123827,0.000178317,0.000251298,0.00043299,0.00085383,0.001198297,0.001453914,0.001213853,0.000931462,0.000848328,0.000782195,0.000816863
Ammonia,3Da2c,Spread Digestate,Pig - Fattening Pig 20 to 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.008092772,0.012116034,0.011784428,0.011449855,0.010863631,0.012924848,0.019597624,0.028188082,0.05526125,0.113692227,0.147188829,0.180284804,0.17269297,0.136153661,0.134663109,0.129918508,0.137728208
Ammonia,3Da2c,Spread Digestate,Pig - Fattening Pig < 20 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001548219,0.002263597,0.002154706,0.002096762,0.002094245,0.002470633,0.004587685,0.00625412,0.012727299,0.024335763,0.032289104,0.042872565,0.043232437,0.036952462,0.034535858,0.036011929,0.036970916
Ammonia,3Da2c,Spread Digestate,Pig - Fattening Pig > 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00356343,0.00524909,0.005132585,0.004956835,0.00475588,0.005737099,0.009229286,0.013108264,0.024727579,0.050522826,0.065005371,0.079791117,0.077009159,0.060788109,0.06046141,0.059203582,0.062800256
Ammonia,3Da2c,Spread Digestate,Pig - Gilt,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.000379807,0.000506114,0.000430708,0.000356674,0.000370832,0.000574521,0.001031241,0.001469065,0.002615848,0.004743151,0.006370055,0.007519991,0.007304517,0.005908276,0.005734196,0.005980139,0.00593584
Ammonia,3Da2c,Spread Digestate,Pig - Sow,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.001627442,0.002385149,0.002268004,0.002014272,0.002003028,0.002417056,0.004629898,0.006256956,0.010915595,0.021548792,0.029590708,0.037911355,0.036552587,0.028560566,0.027538462,0.026781136,0.026755016
Ammonia,3Da3,PRP - direct,Poultry - Broilers,kilotonne,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Dairy - Dairy Cows,kilotonne,4.238409828,4.147492055,4.180954846,4.195476435,4.20850451,4.112771251,3.992750635,3.880627238,3.790862667,3.820106306,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Poultry - Laying Hens,kilotonne,0.161644987,0.158259752,0.16188679,0.152577393,0.146668741,0.14744534,0.149139847,0.159099189,0.161828215,0.149273217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Poultry - Other,kilotonne,0.060072515,0.058814452,0.060162377,0.056702703,0.054506857,0.054795466,0.0554252,0.059126414,0.060140608,0.055474764,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Poultry - Turkeys,kilotonne,0.049056444,0.048029084,0.049129827,0.046304587,0.044511414,0.044747098,0.045261351,0.048283838,0.04911205,0.045301827,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Agricultural Horses,kilotonne,0.331759651,0.331759651,0.331759651,0.331759651,0.331759651,0.331759651,0.331759651,0.331759651,0.331759651,0.331759651,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Other cattle,kilotonne,7.927982189,7.757919708,7.820512148,7.847674906,7.872044033,7.692974145,7.468474546,7.258746763,7.090841359,7.145541838,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Pigs,kilotonne,0.805948842,0.805948842,0.826614197,0.847279552,0.804880443,0.823167836,0.830576469,0.831109842,0.835287653,0.785907891,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Sheep,kilotonne,7.356827776,7.520833491,7.755127369,7.989421247,8.196803428,8.393371072,8.722278675,9.185148958,9.722057981,10.21239899,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Deer,kilotonne,0.020184687,0.020184687,0.020184687,0.020184687,0.020184687,0.020184687,0.020184687,0.020184687,0.020184687,0.020184687,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,PRP - direct,Goats,kilotonne,0.080583723,0.080583723,0.080583723,0.080583723,0.080583723,0.080583723,0.080583723,0.080583723,0.080583723,0.080583723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,3Da3,Grazing,Pig - Boar,kilotonne,-,-,-,-,-,-,-,-,-,-,0.049342971,0.05313099,0.05583798,0.060212168,0.060699097,0.059007886,0.060309654,0.063255536,0.061575644,0.053767078,0.043875546,0.041494902,0.035767611,0.030046197,0.029904705,0.027336628,0.027027537,0.024448932,0.022618584,0.023827451,0.020923827,0.020142003,0.019191177,0.017382256,0.015864155,0.016250286,0.015750437,0.014174941,0.01330455,0.012743401,0.012033303,0.012643316
Ammonia,3Da3,Grazing,Poultry - Broilers,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0.002144273,0.004209064,0.006749408,0.008508132,0.010968295,0.013383071,0.019010936,0.019993442,0.02299258,0.028280892,0.047200576,0.068391446,0.101986552,0.141742414,0.146875048,0.160335539,0.171103461,0.182125269,0.17925431,0.176504064,0.165296371,0.1581682,0.153782204,0.154132764,0.142212124,0.138640539,0.149248609,0.158454905,0.15400112,0.152293119,0.160412997
Ammonia,3Da3,Grazing,Dairy - Dairy Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,3.866401352,3.720635591,3.6423219,3.586791393,3.602727835,3.451761985,3.476229329,3.361058726,3.261292448,3.266670726,3.087911833,2.98617306,2.897761507,2.787609366,2.669904053,2.492621069,2.344909672,2.168268585,1.966823892,1.808684221,1.740205433,1.645651987,1.544606785,1.523162626,1.631263631,1.642569876,1.594126411,1.62596049,1.614535994,1.642870932,1.64874499,1.675084654
Ammonia,3Da3,Grazing,Poultry - Ducks,kilotonne,-,-,-,-,-,-,-,-,-,-,0.009257922,0.009355947,0.010348351,0.01143123,0.01147272,0.012421412,0.015078807,0.020311646,0.014517196,0.014697889,0.015105952,0.017997445,0.026408798,0.025813295,0.037786496,0.035590822,0.045997916,0.035108487,0.033503727,0.041740478,0.038013282,0.035763094,0.033207351,0.03386476,0.027682383,0.029859587,0.026183171,0.030418293,0.02751996,0.025530568,0.026830497,0.027559156
Ammonia,3Da3,Grazing,Sheep - Ewe,kilotonne,-,-,-,-,-,-,-,-,-,-,6.587813477,6.626898816,6.832821233,6.974892601,6.82596714,6.765585557,6.642396292,6.791001441,7.003935015,7.006651228,6.677298841,5.899824935,5.825208964,5.722663022,5.71423871,5.492530976,5.216805381,5.204985991,4.841345793,4.68737824,4.645665516,4.820649036,4.947614071,4.921146283,5.223507047,5.175824237,5.140817051,5.318530298,5.123269185,5.288534379,5.084373923,5.163860873
Ammonia,3Da3,Grazing,Pig - Fattening Pig 20 to 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0.013812907,0.02768783,0.04148316,0.054647962,0.065281181,0.074778639,0.092810172,0.108553335,0.095748914,0.085729315,0.074676183,0.068673694,0.085332932,0.117492078,0.13725326,0.16785213,0.142598324,0.121057013,0.09906982,0.090894708,0.087524865,0.086949155,0.090750274,0.088603783,0.083637871,0.082219837,0.082303983,0.081557826,0.083392087,0.080788784,0.086613982
Ammonia,3Da3,Grazing,Pig - Fattening Pig < 20 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0.002327675,0.004484905,0.006891017,0.009418276,0.010933904,0.012931,0.015740036,0.018122222,0.057960863,0.08468373,0.105891652,0.134575133,0.135988989,0.15376259,0.149345996,0.161433578,0.169164781,0.181491474,0.201291762,0.18660559,0.185911461,0.186717323,0.218242786,0.201858702,0.19508957,0.20736423,0.216917704,0.233958667,0.225048788,0.236539368,0.242572042
Ammonia,3Da3,Grazing,Pig - Fattening Pig > 80 kg,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0.003408317,0.007027938,0.010596771,0.01484945,0.01964946,0.025982896,0.03072535,0.034383897,0.03198778,0.029635853,0.027760036,0.026469235,0.038805646,0.049331124,0.061938221,0.073631147,0.064812643,0.052910964,0.042573457,0.039881807,0.03878709,0.037946703,0.039532215,0.039156814,0.03642171,0.035849733,0.035828869,0.035333827,0.036633706,0.036002453,0.038684871
Ammonia,3Da3,Grazing,Poultry - Geese,kilotonne,-,-,-,-,-,-,-,-,-,-,0.000722666,0.00061875,0.000595672,0.000667676,0.000581323,0.000600323,0.000728774,0.000740781,0.000735982,0.000742092,0.000856449,0.000870572,0.002037551,0.00170115,0.002175786,0.002215873,0.002525425,0.001664086,0.001684475,0.002081332,0.001996451,0.001762964,0.001421407,0.001320405,0.001502277,0.001905224,0.002050126,0.002170983,0.002142532,0.001976651,0.001848992,0.001617363
Ammonia,3Da3,Grazing,Pig - Gilt,kilotonne,-,-,-,-,-,-,-,-,-,-,0.120162588,0.127779579,0.136207036,0.156916193,0.149712797,0.148975487,0.168648499,0.191882509,0.176857112,0.156086204,0.1310508,0.11207643,0.124078592,0.116596207,0.114777141,0.115093163,0.116815139,0.115117684,0.114175967,0.131865681,0.154413924,0.156092747,0.158336852,0.154054868,0.135038666,0.13360366,0.125018674,0.126063769,0.127890411,0.129349679,0.131713124,0.133126066
Ammonia,3Da3,Grazing,Poultry - Growing Pullets,kilotonne,-,-,-,-,-,-,-,-,-,-,0.015656943,0.016291715,0.015708712,0.015355066,0.01463542,0.014184929,0.013637674,0.015600217,0.013126738,0.012566195,0.013240683,0.013334099,0.014880269,0.013318665,0.013543058,0.017304349,0.014359315,0.012649471,0.012257749,0.010375854,0.010881499,0.01158264,0.011442231,0.010712227,0.011468901,0.01107854,0.011365493,0.011934067,0.01121131,0.012442786,0.011412757,0.012454695
Ammonia,3Da3,Grazing,Sheep - Lamb,kilotonne,-,-,-,-,-,-,-,-,-,-,3.807951037,3.799802355,3.929723598,3.83131732,3.672091911,3.620756495,3.514223206,3.670575183,3.826299219,3.799737418,3.646222063,3.236288501,3.132076912,3.158921206,3.201998519,3.225204785,3.045290822,3.145030833,2.914911398,2.892813884,2.779892139,2.91832674,2.940474454,2.913604087,3.114593473,3.076926248,3.028315267,3.173162189,3.022716869,3.182840142,3.142711217,3.182394115
Ammonia,3Da3,Grazing,Poultry - Laying Hens,kilotonne,-,-,-,-,-,-,-,-,-,-,0.16730392,0.1785162,0.18992452,0.199787016,0.208984333,0.21457685,0.214812554,0.258153525,0.228251564,0.237478821,0.260624332,0.30148697,0.343154854,0.402519361,0.466615245,0.484554645,0.486478122,0.472719614,0.459840746,0.491708329,0.545305737,0.554153325,0.535331077,0.536091824,0.549711201,0.554685898,0.579673394,0.610040163,0.639483095,0.660991109,0.652109764,0.642215755
Ammonia,3Da3,Grazing,Poultry - Other,kilotonne,-,-,-,-,-,-,-,-,-,-,0.005346523,0.005577245,0.004944774,0.005126251,0.005473911,0.006278125,0.007610693,0.01412193,0.011830824,0.011679873,0.019163301,0.025798289,0.02489979,0.036193439,0.045199962,0.048960298,0.073671611,0.054519999,0.061671659,0.067322694,0.073152258,0.072824859,0.066898703,0.060629435,0.067420776,0.056118355,0.060836644,0.05861512,0.056862129,0.059769592,0.052454761,0.057175403
Ammonia,3Da3,Grazing,Sheep - Ram,kilotonne,-,-,-,-,-,-,-,-,-,-,0.230102896,0.23150648,0.232716963,0.233979414,0.232045135,0.231468757,0.226132069,0.23072359,0.24631046,0.266804877,0.221743178,0.199107285,0.190291632,0.188298245,0.188652089,0.189472498,0.189502446,0.179849966,0.170715536,0.164719353,0.158875264,0.167725107,0.173609571,0.187650759,0.184575798,0.18069033,0.179802878,0.183795411,0.179602794,0.185315996,0.177338269,0.179807556
Ammonia,3Da3,Grazing,Pig - Sow,kilotonne,-,-,-,-,-,-,-,-,-,-,0.610419402,0.66117091,0.686538384,0.733721708,0.758815653,0.745819212,0.767960733,0.835366576,0.856689889,0.798994747,0.727112743,0.728903437,0.679256001,0.570080756,0.56153352,0.469115299,0.435362074,0.518762913,0.557578973,0.684707505,0.623693292,0.627593067,0.619318325,0.611837161,0.59999192,0.602945761,0.616275658,0.617866261,0.598950579,0.61019282,0.596451427,0.582552833
Ammonia,3Da3,Grazing,Poultry - Turkeys,kilotonne,-,-,-,-,-,-,-,-,-,-,0.050773832,0.052738365,0.051873392,0.052944923,0.057259845,0.064645829,0.078283006,0.061685947,0.072289868,0.06104576,0.060210684,0.073812907,0.075752131,0.086451067,0.103538398,0.104778338,0.098382605,0.065300391,0.099168964,0.086227801,0.073808946,0.074640712,0.071319381,0.078372818,0.07200092,0.083076546,0.080877662,0.07943014,0.078977392,0.075528471,0.070816138,0.071882766
Ammonia,3Da3,Grazing,Agricultural Horses,kilotonne,-,-,-,-,-,-,-,-,-,-,0.331759651,0.343919587,0.35431557,0.408979871,0.426856208,0.448421025,0.468423788,0.461297209,0.458088493,0.417577586,0.470683153,0.473636549,0.504069733,0.492671208,0.54159444,0.567285873,0.636410445,0.629647151,0.607458788,0.618217478,0.51132535,0.513970297,0.517319105,0.481745324,0.497774122,0.463807709,0.439842834,0.424074913,0.410195682,0.412438643,0.387726811,0.379824806
Ammonia,3Da3,Grazing,Other cattle - Beef females for slaughter,kilotonne,-,-,-,-,-,-,-,-,-,-,1.486525196,1.496168711,1.515341759,1.408614775,1.456100986,1.445803151,1.499326347,1.447681525,1.440417554,1.449285734,1.441290568,1.335390797,1.284772104,1.351597578,1.383697798,1.392071578,1.378248187,1.402124083,1.345874197,1.29389984,1.266434752,1.179120615,1.179919252,1.178228596,1.201414169,1.21396235,1.229749536,1.223044798,1.1863716,1.213512749,1.199231627,1.213725685
Ammonia,3Da3,Grazing,Other cattle - Bulls for breeding,kilotonne,-,-,-,-,-,-,-,-,-,-,0.142980613,0.144186677,0.145024247,0.146978007,0.148562432,0.153728347,0.162470108,0.156214507,0.151357629,0.153014291,0.148209398,0.154016598,0.146436404,0.148382557,0.152364802,0.168412761,0.166152182,0.166791453,0.169035158,0.168572326,0.172250002,0.167087554,0.162815394,0.16264664,0.161649653,0.157684531,0.156777236,0.163505156,0.160161621,0.153057119,0.153987789,0.150762832
Ammonia,3Da3,Grazing,Other cattle - Cereal fed bull,kilotonne,-,-,-,-,-,-,-,-,-,-,0.023061003,0.022785784,0.022107464,0.021966864,0.023154088,0.02627448,0.033311009,0.023271483,0.020164295,0.020742597,0.024864669,0.032272188,0.027360102,0.030845548,0.032973772,0.032653266,0.02547314,0.024991964,0.022421247,0.023663165,0.027299243,0.024356638,0.022979197,0.024148829,0.021330773,0.018998806,0.019322805,0.01689797,0.015524484,0.014910939,0.013949057,0.013617818
Ammonia,3Da3,Grazing,Other cattle - Cows,kilotonne,-,-,-,-,-,-,-,-,-,-,1.569765084,1.627304072,1.672360936,1.733662079,1.774354029,1.813778779,1.871900585,1.875264093,1.961991356,1.934470316,1.864972974,1.749690925,1.700874744,1.754963815,1.79814046,1.862730013,1.816167578,1.816116221,1.764918346,1.731646036,1.785282125,1.786594371,1.768520761,1.690233504,1.671202849,1.691451784,1.69892758,1.698755906,1.696516931,1.60270056,1.587140055,1.56480156
Ammonia,3Da3,Grazing,Other cattle - Dairy Calves Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.578761029,0.56424085,0.561493289,0.56068311,0.56739455,0.547693342,0.561144877,0.533705136,0.529439466,0.534791319,0.515610183,0.497799635,0.502009814,0.498868353,0.489547778,0.486944853,0.483823731,0.500321663,0.492879715,0.538525082,0.552731152,0.564531467,0.558858809,0.562087742,0.604444239,0.617536386,0.601166302,0.544418922,0.538409205,0.552594821,0.573525603,0.604353637
Ammonia,3Da3,Grazing,Other cattle - Dairy Replacements Female,kilotonne,-,-,-,-,-,-,-,-,-,-,0.609865852,0.598225808,0.630861843,0.627766945,0.634705561,0.705216058,0.744936196,0.757655863,0.730467605,0.743356842,0.691576316,0.64286341,0.573037192,0.59079317,0.62383182,0.384016937,0.362908227,0.364472525,0.358639579,0.372114603,0.397961693,0.407322088,0.412584849,0.417950479,0.434678359,0.430878238,0.445199346,0.433545877,0.406893663,0.423646257,0.426019303,0.445661673
