Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - LGVs - motorway driving,Tyre wear,kilotonne,0.000854531,0.000893374,0.000932216,0.000971058,0.001061389,0.00112161,0.001242051,0.001287217,0.001362493,0.001385075,0.001437768,0.001415186,0.001482934,0.001633486,0.001896951,0.002047503,0.002235692,0.00289812,0.003214278,0.004077083,0.004563483,0.004522674,0.004636966,0.005132673,0.00539917,0.005795654,0.0062406,0.006683842,0.0069758,0.006947242,0.007180157,0.007436976,0.007571172,0.007864214,0.008457639,0.008710436,0.009285285,0.009607219,0.009441366,0.009349346,0.009248348,0.009603774,0.010059963,0.010562274,0.011073494,0.011664071,0.012249003,0.012800742,0.013088596,0.013507557,0.012478178,0.014554356
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - buses and coaches - motorway driving,Brake wear,kilotonne,0.000112306,0.000112306,0.000112306,0.000111195,0.000125094,0.000145943,0.000159842,0.000173741,0.000173741,0.000180691,0.000166792,0.00019459,0.00019459,0.000222389,0.000264087,0.000271037,0.000271037,0.000312735,0.000319684,0.000335317,0.000776101,0.000717134,0.000737666,0.000662015,0.000678142,0.000688876,0.000709047,0.000740526,0.000813733,0.000726002,0.000700608,0.000688224,0.000645814,0.000625461,0.000630066,0.000631992,0.000754694,0.000636618,0.000620921,0.000586187,0.000613984,0.000590995,0.000558987,0.000566832,0.000544542,0.000518408,0.000480786,0.000471991,0.000480815,0.000478799,0.000188424,0.000195401
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - buses and coaches - motorway driving,Tyre wear,kilotonne,0.000182637,0.000182637,0.000182637,0.000180829,0.000203433,0.000237338,0.000259942,0.000282545,0.000282545,0.000293847,0.000271244,0.000316451,0.000316451,0.000361658,0.000429469,0.000440771,0.000440771,0.000508582,0.000519884,0.000545306,0.001128479,0.001042738,0.001072593,0.000962628,0.000986074,0.00100167,0.001031,0.001076758,0.001182984,0.001055681,0.001018829,0.001000819,0.000939353,0.000909777,0.000916193,0.000919198,0.001097602,0.000926047,0.000903527,0.0008531,0.000893509,0.00086029,0.000813899,0.0008254,0.000792983,0.000754775,0.000699891,0.000687059,0.000699881,0.000696946,0.000274468,0.000284612
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - HGV articulated - motorway driving,Brake wear,kilotonne,0.000781805,0.000807579,0.000824761,0.000859126,0.000954585,0.000968222,0.00115232,0.00128869,0.001411422,0.001493244,0.001459151,0.001438696,0.001486425,0.001602339,0.001806893,0.001875078,0.001929625,0.002461465,0.002713749,0.00315397,0.009013133,0.008871555,0.008433577,0.010497126,0.010943092,0.01156918,0.012394532,0.013145105,0.013548419,0.014066742,0.014318243,0.014328427,0.014404533,0.014353382,0.015341113,0.015224478,0.015461042,0.015878821,0.015381436,0.014045646,0.014436385,0.01436391,0.014561875,0.015051457,0.015608212,0.016205431,0.016446716,0.016876904,0.017074465,0.01729848,0.017067763,0.01836336
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - HGV articulated - motorway driving,Tyre wear,kilotonne,0.002792646,0.002884711,0.002946088,0.003068841,0.003409824,0.003458535,0.004116144,0.004603262,0.005041668,0.005333939,0.005212159,0.005139091,0.005309583,0.005723633,0.006454309,0.006697868,0.006892715,0.008792474,0.009693642,0.011266132,0.013254013,0.01304582,0.012401763,0.015436252,0.016092054,0.017012727,0.018226422,0.019330153,0.019923239,0.020685423,0.02139016,0.021405372,0.021813833,0.021736366,0.023232172,0.023055554,0.023413785,0.024046483,0.023298801,0.021275467,0.021867418,0.021757003,0.022056841,0.022798683,0.023641857,0.024546476,0.024912024,0.025563656,0.025862916,0.026202177,0.025852967,0.027815544
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - HGV rigid - motorway driving,Brake wear,kilotonne,0.001695634,0.001751534,0.001788801,0.001863335,0.001939248,0.001980656,0.002146285,0.002166989,0.002256705,0.002208397,0.00211868,0.002028964,0.002008261,0.002070372,0.002249804,0.00228431,0.002318816,0.00289852,0.003071051,0.002443467,0.007215774,0.006680035,0.006474809,0.006766792,0.006962575,0.007217537,0.007467155,0.007677953,0.008145578,0.008275733,0.008224208,0.008173546,0.008154913,0.008199884,0.008426398,0.008228174,0.008235543,0.00814643,0.008238045,0.007845326,0.007946653,0.007375042,0.006823608,0.006751034,0.00705183,0.007647499,0.007721339,0.007799373,0.007916421,0.007909129,0.007062164,0.007656582
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - HGV rigid - motorway driving,Tyre wear,kilotonne,0.00275751,0.002848417,0.002909021,0.003030231,0.003153685,0.003221023,0.003490377,0.003524046,0.003669946,0.003591385,0.003445485,0.003299585,0.003265915,0.003366923,0.003658723,0.003714838,0.003770954,0.004713692,0.004994269,0.003973666,0.00477434,0.004419866,0.004284078,0.004477234,0.004606775,0.004775468,0.004940653,0.005080152,0.005389556,0.00547561,0.005417786,0.005384415,0.005419274,0.005449241,0.005599779,0.005468066,0.005473026,0.005413825,0.00548183,0.005220447,0.005287871,0.004906676,0.004539397,0.004491941,0.004691989,0.00508789,0.005136874,0.005188944,0.005266803,0.005261432,0.004698116,0.005093462
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - motorcycle (>50cc  4st) - motorway driving,Brake wear,kilotonne,1.721471136e-06,1.688366016e-06,1.572497824e-06,1.655260896e-06,2.207014528e-06,3.862275424e-06,5.517535776e-06,6.069289408e-06,6.62104304e-06,7.724550304e-06,8.828057568e-06,9.9315632e-06,1.048332064e-05,1.048332064e-05,1.158682464e-05,1.103507264e-05,1.048332064e-05,1.213857664e-05,1.213857664e-05,1.31483168e-05,3.16159950552982e-05,3.1248522858776e-05,3.12287579244056e-05,2.72350660440063e-05,2.87917370388759e-05,2.7996124183211e-05,2.95852212870188e-05,3.43824192203778e-05,3.74273696461638e-05,4.22541920799945e-05,3.87667662054303e-05,4.00594657170775e-05,3.92452296734184e-05,4.19003390972918e-05,3.91861944475244e-05,4.06476843115695e-05,4.28294389780562e-05,4.29415469927881e-05,4.5157204125094e-05,4.37704527332966e-05,4.19303252184308e-05,4.00167435125443e-05,3.66938304334638e-05,3.74522928838219e-05,3.68584279639611e-05,3.72594243544043e-05,3.69521432427755e-05,3.57189891974148e-05,3.61510851672828e-05,3.51711476864695e-05,2.01466526647187e-05,2.20623386497077e-05
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvi,Road transport - motorcycle (>50cc  4st) - motorway driving,Tyre wear,kilotonne,6.21483883605634e-06,6.09532304450704e-06,5.67701679211267e-06,5.97580725295774e-06,7.96774300394366e-06,1.39435502569014e-05,1.99193555459155e-05,2.19112912969014e-05,2.39032270478873e-05,2.78870985498591e-05,3.1870970051831e-05,3.58548356619718e-05,3.78467851605634e-05,3.78467851605634e-05,4.18306448788732e-05,3.98387150197183e-05,3.78467851605634e-05,4.38225747380281e-05,4.38225747380281e-05,4.74679291267605e-05,6.3492273857322e-05,6.27553363027404e-05,6.27166729405274e-05,5.46970436518529e-05,5.78234144232686e-05,5.62283966747871e-05,5.94170644476153e-05,6.90520742362316e-05,7.51678252425611e-05,8.4856062243003e-05,7.78654584277951e-05,8.04663429112793e-05,7.88373332571548e-05,8.41925134970173e-05,7.87459520735383e-05,8.16791260244702e-05,8.60756697661824e-05,8.6312715237384e-05,9.07728248532068e-05,8.79846502396682e-05,8.42949839675628e-05,8.04497475921749e-05,7.37849701943136e-05,7.53032049711184e-05,7.41240469537304e-05,7.49181707839652e-05,7.42943472641124e-05,7.18110327109142e-05,7.26831714675328e-05,7.07150696231246e-05,4.0505745983122e-05,4.43605118334374e-05
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - cars - rural driving,Road abrasion,kilotonne,0.039652039,0.042518451,0.045384864,0.047773541,0.047836825,0.04806465,0.05102004,0.049735363,0.050798544,0.050266954,0.053545096,0.054057701,0.055684115,0.060025438,0.064740141,0.066050132,0.068784026,0.074036648,0.077378074,0.083045689,0.089984273,0.090071868,0.09151019,0.08899657,0.091395315,0.092951706,0.095532142,0.097465957,0.098003955,0.099697154,0.099392386,0.101102029,0.104238829,0.10530219,0.107157169,0.107372689,0.109637979,0.110175517,0.109907789,0.109521024,0.108376272,0.108366666,0.10796454,0.108474512,0.11160447,0.113829848,0.117519381,0.119890352,0.121002742,0.122783904,0.092115064,0.103192866
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - LGVs - rural driving,Road abrasion,kilotonne,0.005707087,0.0059665,0.006225913,0.006485326,0.006407953,0.006365749,0.006386851,0.006429054,0.006513462,0.006386851,0.00670338,0.006829991,0.00666821,0.007033976,0.007336437,0.007596694,0.007892122,0.008532213,0.009312985,0.01147663,0.01069223,0.011287454,0.011252273,0.011368291,0.011843737,0.012096144,0.012688966,0.01338419,0.014195824,0.014387236,0.014569208,0.015045826,0.015552362,0.016263885,0.016863999,0.017428266,0.018170948,0.019468163,0.019561388,0.019207139,0.019433706,0.019283171,0.019772856,0.020024991,0.021261712,0.022399574,0.024313897,0.025054725,0.025458524,0.025941039,0.023244498,0.026191717
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - buses and coaches - rural driving,Road abrasion,kilotonne,0.003358195,0.003358195,0.003358195,0.003324945,0.003423706,0.003456626,0.003456626,0.003324945,0.003423706,0.003390786,0.003456626,0.003357866,0.003324945,0.003423706,0.003522467,0.003456626,0.003555387,0.004016271,0.004279633,0.004667904,0.005365639,0.004862987,0.004462613,0.004537179,0.004484967,0.004724734,0.00483173,0.004928757,0.004861253,0.00514123,0.005197974,0.005186348,0.005505366,0.005495115,0.005018151,0.004765751,0.004997425,0.005305142,0.005035448,0.00507219,0.004995642,0.004571894,0.004536415,0.004567508,0.004654288,0.004438361,0.004113744,0.004155415,0.003950171,0.00381799,0.00280168,0.00316911
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - HGV articulated - rural driving,Road abrasion,kilotonne,0.005320406,0.005495804,0.005612736,0.0058466,0.006176077,0.005943505,0.006169617,0.006686444,0.00739708,0.008043113,0.008107717,0.008107717,0.008592241,0.008721448,0.00914137,0.009238275,0.009690498,0.010659548,0.011757804,0.013776386,0.013522989,0.013838668,0.013742409,0.013527152,0.014041721,0.014607648,0.015060895,0.015513674,0.016078479,0.016146309,0.016031142,0.01601755,0.016384763,0.016482467,0.016690788,0.016629164,0.017113756,0.017631964,0.017402078,0.015870446,0.015801304,0.015465773,0.015326056,0.015467779,0.015755186,0.016480953,0.016932317,0.017728453,0.018200733,0.018425552,0.017351041,0.019000816
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - HGV rigid - rural driving,Road abrasion,kilotonne,0.026642256,0.027520572,0.028106116,0.029277204,0.027135786,0.026566972,0.027804979,0.025998157,0.026633891,0.027001947,0.026399673,0.025496263,0.024893989,0.025529722,0.026265835,0.026667351,0.027303084,0.028407253,0.029176825,0.022937415,0.021906004,0.021743102,0.021301307,0.020452774,0.020719936,0.021088618,0.021052557,0.021267155,0.021891386,0.022276139,0.022310492,0.02202799,0.022702215,0.023151916,0.023267527,0.023275104,0.023232367,0.023616265,0.022761681,0.020967389,0.020741082,0.019983192,0.019319347,0.019231329,0.019300659,0.01989872,0.020192663,0.019938511,0.019348466,0.018999353,0.017102513,0.018263893
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - motorcycle (>50cc  2st) - rural driving,Road abrasion,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - motorcycle (>50cc  4st) - rural driving,Road abrasion,kilotonne,0.00035993,0.000353008,0.000328782,0.000346086,0.000420781,0.000510415,0.000704622,0.000632417,0.000619968,0.000657315,0.000799235,0.000976013,0.001043239,0.000926217,0.000844052,0.000784296,0.000756908,0.000689683,0.000612498,0.00059742,0.000494892,0.000527983,0.000445671,0.00039535,0.000400511,0.000401465,0.000394311,0.00041086,0.000423988,0.000475299,0.000482556,0.000491561,0.000526037,0.000542579,0.000516173,0.000530319,0.000516254,0.000515639,0.000519184,0.000514566,0.000450343,0.00048541,0.000423108,0.00046023,0.000478403,0.000468072,0.000445889,0.000445877,0.000458059,0.000448049,0.000364325,0.000395215
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - cars - urban driving,Road abrasion,kilotonne,0.049115637,0.052666165,0.056216693,0.059175466,0.055657696,0.055688717,0.057239762,0.06005646,0.063127529,0.063046874,0.067340167,0.069548855,0.072365552,0.06980943,0.07102545,0.072892908,0.077384734,0.080542661,0.088148986,0.096138044,0.090641629,0.090697261,0.090808999,0.093112204,0.093972935,0.094966865,0.096037942,0.096262939,0.097223403,0.099012702,0.098555958,0.098816258,0.100310924,0.098972848,0.098126409,0.097043388,0.096907605,0.096881181,0.095247639,0.094779877,0.092433511,0.092925281,0.092855124,0.092572585,0.094241613,0.094692046,0.095100443,0.095589189,0.095679623,0.096665917,0.076366825,0.08472647
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - LGVs - urban driving,Road abrasion,kilotonne,0.006197117,0.006478804,0.006760491,0.007042178,0.00721807,0.007042178,0.007211555,0.007328816,0.007511222,0.007465621,0.007628483,0.007674085,0.007654541,0.007159439,0.007511222,0.007582882,0.008012839,0.008475369,0.009478602,0.011705141,0.010347928,0.010878166,0.01054599,0.010311676,0.010695559,0.010852499,0.010946953,0.011353364,0.011691022,0.012025684,0.012048383,0.01213281,0.012439897,0.013191686,0.013704103,0.013959582,0.014377892,0.01473741,0.014675918,0.014219012,0.014418073,0.014627735,0.014712565,0.014827904,0.015732391,0.016166709,0.01675165,0.016919537,0.016890008,0.016780489,0.015390649,0.016587639
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - buses and coaches - urban driving,Road abrasion,kilotonne,0.007352911,0.007352911,0.007352911,0.00728011,0.006488794,0.006235573,0.006457141,0.006235573,0.006393836,0.006457141,0.007058542,0.007026889,0.007090194,0.007406721,0.007596637,0.007026889,0.006995236,0.00762829,0.008134732,0.008228305,0.007435015,0.008587351,0.008325007,0.008497729,0.008545802,0.009123214,0.009327598,0.009609106,0.009805678,0.00991043,0.009421571,0.009411284,0.00926838,0.009825619,0.009646835,0.009683335,0.00975155,0.01013463,0.009371157,0.009285185,0.00944658,0.008791012,0.009055822,0.008646182,0.008648598,0.008279391,0.008121217,0.007683139,0.007344153,0.007114801,0.005082345,0.005610695
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - HGV articulated - urban driving,Road abrasion,kilotonne,0.00220543,0.002278137,0.002326608,0.002423549,0.002423549,0.0024563,0.002489051,0.002358048,0.002554552,0.002751056,0.002620054,0.0024563,0.002358048,0.002489051,0.00242355,0.002489051,0.002489051,0.002620054,0.003078563,0.003961043,0.003570506,0.003504602,0.003098167,0.003378872,0.003508862,0.003557744,0.003602789,0.003646379,0.003620585,0.003535803,0.003399062,0.00328745,0.003326271,0.003419965,0.003449029,0.003286019,0.003205831,0.003052712,0.002923253,0.002704521,0.002625394,0.002645645,0.002537151,0.0025283,0.002595524,0.002695358,0.00278992,0.002953405,0.003085523,0.003141569,0.002912645,0.003114743
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - HGV rigid - urban driving,Road abrasion,kilotonne,0.017603068,0.018183389,0.018570269,0.01934403,0.01934403,0.019279658,0.019955572,0.019569335,0.019987758,0.019762454,0.019730267,0.01853937,0.017058795,0.016736931,0.017123168,0.017187541,0.01773471,0.018120947,0.01979464,0.01578465,0.014052596,0.013827246,0.013672904,0.012045353,0.011759217,0.011479611,0.011814477,0.011552368,0.011807592,0.011729709,0.012025101,0.011994408,0.012053539,0.012573733,0.012542617,0.012338044,0.011962357,0.011419729,0.011207209,0.0102588,0.010023653,0.009730193,0.009424671,0.009172396,0.009430085,0.009189498,0.008670293,0.008129802,0.007878119,0.007689969,0.007351689,0.00790695
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - mopeds (<50cc 2st) - urban driving,Road abrasion,kilotonne,0.000108087,0.000106748,0.000100947,0.000109506,0.000112216,0.000137168,0.000162278,0.0001713,0.00017052,0.000176832,0.000213204,0.000234601,0.00023435,0.000210673,0.000218405,0.000193762,0.000185547,0.000179087,0.000161709,0.000157473,0.00015665,0.000142582,0.000116669,9.18772991782747e-05,9.06583624757663e-05,8.13855470611041e-05,7.42356880718575e-05,7.02467014089227e-05,7.06859657911422e-05,7.82099677487602e-05,8.92607624722338e-05,9.92696642326731e-05,9.92308331942079e-05,0.000112338,9.53377217627861e-05,9.61499975925319e-05,8.38139373644369e-05,8.9933098373547e-05,7.31554172467457e-05,7.07556365872301e-05,6.29414769656951e-05,5.96035486001776e-05,5.20696170556466e-05,4.64933861283102e-05,4.3638788437757e-05,3.97587961085403e-05,3.30844407699296e-05,3.43000249825182e-05,3.01274727574292e-05,2.78866622145668e-05,2.31121883243171e-05,2.67451802025863e-05
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - motorcycle (>50cc  2st) - urban driving,Road abrasion,kilotonne,1.73753532e-05,1.7046914832e-05,1.5946083504e-05,1.693176336e-05,1.7080547904e-05,2.0260952784e-05,2.3617057968e-05,2.479806864e-05,2.4622997472e-05,2.5303340736e-05,3.033113616e-05,3.3598611504e-05,3.3950078208e-05,3.0520070352e-05,3.1640071968e-05,2.807006544e-05,2.6880060816e-05,2.5944114528e-05,2.34266256e-05,2.2813031952e-05,2.28888184521686e-05,2.1119904375183e-05,1.74278253897579e-05,1.36977115492807e-05,1.35187263395506e-05,1.26603216679586e-05,1.17912478753865e-05,1.07752188363169e-05,1.02684162029883e-05,1.03442447083118e-05,1.072987591225e-05,1.17511951105916e-05,1.20834272511109e-05,1.32792270597765e-05,1.16252286876756e-05,1.25629919127046e-05,1.19893156143934e-05,1.4030462021087e-05,1.22552797213201e-05,1.28122496171352e-05,1.21945656786472e-05,1.245611469739e-05,1.18925806976107e-05,1.17784123723437e-05,1.23635760045545e-05,1.27442680000617e-05,1.37706583284463e-05,1.31782939321468e-05,1.24791972411262e-05,1.22079935830058e-05,1.07847539034549e-05,1.35586482155782e-05
PM0.1 (Particulate Matter < 0.1&micro;m),1A3bvii,Road transport - motorcycle (>50cc  4st) - urban driving,Road abrasion,kilotonne,0.000521005,0.000510241,0.00047363,0.000495166,0.000494804,0.000576513,0.000662881,0.000692621,0.000686086,0.000699066,0.000832414,0.00092508,0.000942454,0.000847237,0.000878329,0.000779225,0.000746191,0.000720209,0.000650323,0.00063329,0.000629106,0.000571576,0.000467565,0.000368669,0.000364084,0.000369817,0.000384238,0.000411651,0.000428442,0.000454254,0.000461175,0.000495737,0.000527763,0.000623099,0.000554742,0.000601567,0.000565255,0.000648561,0.00054891,0.000576955,0.000528241,0.000514103,0.000467751,0.000454274,0.000476359,0.000490832,0.000527613,0.000520339,0.00050097,0.000496602,0.000420856,0.000527064
